player_id,registration_date,days_since_registration,segment,total_playtime_hours,session_frequency_per_week,avg_session_duration_min,total_spending_usd,days_since_last_login,achievement_count,friend_count,chat_messages_sent,in_game_purchases_count,level_reached,churn_probability,churned_7day,churned_30day
P8388,2025-08-15,136,Casual,12.0,2.9,11.8,0.0,0,45,0,1,0,6,0.3474,0,0
P2136,2025-11-26,33,Hardcore,113.4,10.0,88.1,118.32,2,112,41,96,7,56,0.0,0,0
P8752,2025-10-14,76,Casual,23.0,3.9,16.1,0.0,1,45,9,6,0,11,0.3116,0,0
P1699,2025-11-18,41,Regular,40.2,4.5,59.9,40.59,0,75,9,74,2,20,0.074,0,0
P10433,2025-11-07,52,Casual,24.1,0.5,11.7,0.0,4,45,5,24,0,12,0.485,0,0
P2035,2025-04-12,261,Regular,29.1,3.3,28.1,24.37,3,75,16,40,1,14,0.2663,0,0
P7555,2025-11-23,36,Regular,31.2,5.9,39.8,55.12,0,75,22,37,3,15,0.0,0,0
P3783,2025-12-04,25,Hardcore,133.2,22.2,68.3,85.21,0,112,36,60,5,66,0.0,0,0
P9413,2024-12-29,365,Regular,61.6,1.7,16.9,6.81,5,75,16,45,1,30,0.2973,0,0
P9060,2025-12-22,7,Regular,52.2,1.6,57.3,69.27,1,75,9,60,4,26,0.254,0,0
P9553,2025-10-30,60,Regular,28.7,5.5,42.8,24.74,4,75,9,59,1,14,0.3274,0,0
P4160,2025-10-21,69,Regular,43.4,5.2,37.4,21.88,6,75,13,55,1,21,0.254,0,0
P6269,2025-12-22,7,Casual,28.3,1.2,46.2,0.0,10,45,1,0,0,14,0.8087,1,0
P8094,2025-07-05,177,Casual,30.0,3.2,9.8,0.0,10,45,6,19,0,15,0.6334,1,0
P5206,2025-11-04,55,Regular,19.4,6.7,14.2,15.61,1,75,13,40,1,9,0.0912,0,0
P1061,2025-12-26,3,Casual,42.2,2.3,23.5,0.0,15,45,0,0,0,21,0.95,1,0
P2195,2025-12-02,27,Hardcore,196.3,9.4,86.2,131.55,9,112,53,186,8,98,0.2688,1,0
P10764,2025-11-24,35,Hardcore,81.9,13.6,109.5,202.89,0,112,33,169,13,40,0.0,0,0
P10036,2025-09-10,110,Casual,32.7,1.2,27.5,0.0,2,45,6,0,0,16,0.4108,0,0
P1827,2025-05-11,232,Casual,26.1,1.6,10.3,0.0,0,45,4,7,0,13,0.2774,0,0
P1333,2025-09-14,106,Casual,6.6,2.1,14.4,0.0,5,45,1,19,0,3,0.4806,0,0
P4836,2025-03-08,296,Hardcore,139.0,7.3,122.5,92.77,1,112,49,207,6,69,0.0,0,0
P6077,2025-11-22,37,Casual,10.1,5.0,5.0,0.0,18,45,4,10,0,5,0.6835,1,0
P5976,2025-10-20,70,Casual,1.0,1.7,6.4,0.0,22,45,4,8,0,0,0.8127,1,0
P9206,2025-10-14,76,Casual,5.0,1.4,5.0,0.0,8,45,1,0,0,2,0.6391,1,0
P9009,2025-12-12,17,Casual,13.3,3.5,16.1,5.0,2,45,0,1,1,6,0.5003,0,0
P4751,2025-11-30,29,Hardcore,122.3,11.1,119.7,78.49,4,112,28,117,5,61,0.0881,0,0
P9689,2025-11-20,39,Casual,11.4,2.8,14.7,0.0,1,45,0,0,0,5,0.3006,0,0
P9229,2025-12-06,23,Regular,48.4,4.9,29.2,30.78,6,75,22,36,2,24,0.4367,0,0
P9906,2025-07-28,154,Regular,58.1,5.6,28.6,17.15,3,75,8,20,1,29,0.2064,0,0
P5808,2025-09-20,100,Casual,35.4,1.6,5.0,0.0,20,45,4,1,0,17,0.8015,1,0
P7755,2025-09-30,90,Regular,33.5,9.3,22.6,5.9,0,75,24,32,1,16,0.0251,0,0
P6275,2025-10-31,59,Casual,4.6,0.9,10.5,0.0,1,45,1,2,0,2,0.2915,0,0
P3835,2025-09-24,96,Hardcore,152.6,18.6,51.9,56.07,1,112,37,215,3,76,0.0,0,0
P6214,2025-10-23,67,Casual,1.0,0.5,9.0,0.0,0,45,2,4,0,0,0.3265,0,0
P4396,2025-10-19,71,Hardcore,205.3,5.7,84.8,49.78,1,112,42,67,3,100,0.0,0,0
P10404,2025-08-16,135,Casual,38.0,3.6,17.1,0.0,6,45,4,14,0,19,0.419,0,0
P1750,2025-11-09,50,Casual,46.7,1.6,5.0,0.0,2,45,2,11,0,23,0.3551,0,0
P5781,2025-03-23,281,Casual,1.4,1.2,6.0,0.0,0,45,4,2,0,0,0.3665,0,0
P6585,2025-11-29,30,Casual,4.7,1.4,34.4,0.0,16,45,6,9,0,2,0.7855,1,0
P7884,2025-10-21,69,Hardcore,200.2,9.6,115.9,147.07,0,112,52,196,9,100,0.0,0,0
P1003,2025-10-06,84,Regular,32.7,6.7,44.8,59.14,4,75,9,100,3,16,0.1943,0,0
P7109,2025-12-14,15,Hardcore,141.9,4.9,61.6,87.42,0,112,32,91,5,70,0.0496,0,0
P2191,2025-12-15,14,Regular,43.1,2.8,50.6,27.17,4,75,15,71,1,21,0.279,0,0
P8163,2025-05-21,222,Regular,43.8,5.7,16.0,35.1,0,75,7,25,2,21,0.0,0,0
P3566,2025-09-04,116,Casual,1.8,2.3,19.7,0.0,4,45,5,9,0,0,0.4307,0,0
P2754,2025-11-14,45,Whale,170.4,6.8,110.1,503.84,2,97,67,236,33,85,0.0,0,0
P10689,2025-11-16,43,Hardcore,233.5,11.7,112.4,144.09,0,112,30,112,9,100,0.0,0,0
P8608,2025-11-10,49,Casual,5.6,0.5,18.7,0.0,10,45,3,8,0,2,0.8,1,0
P9741,2025-11-24,35,Regular,36.4,1.8,88.6,24.76,16,75,10,72,1,18,0.6059,1,0
P8317,2025-10-06,84,Regular,56.1,1.9,66.3,19.98,2,75,11,26,1,28,0.1558,0,0
P2002,2025-10-10,80,Hardcore,177.6,8.1,96.0,91.02,1,112,35,127,6,88,0.0,0,0
P5702,2025-10-20,70,Regular,89.5,8.5,89.3,19.0,1,75,4,56,1,44,0.025,0,0
P8067,2025-03-20,284,Regular,40.3,6.1,25.0,12.05,18,75,16,44,1,20,0.5851,1,0
P2007,2025-06-24,188,Hardcore,184.1,12.8,130.8,55.01,0,112,48,200,3,92,0.0,0,0
P2075,2025-10-22,68,Regular,37.2,6.5,40.4,33.7,2,75,20,47,2,18,0.1379,0,0
P10034,2025-11-24,35,Regular,29.4,3.7,46.3,19.87,0,75,12,37,1,14,0.0526,0,0
P10765,2025-11-18,41,Casual,1.9,1.3,5.0,0.0,0,45,1,15,0,0,0.2805,0,0
P3473,2025-11-23,36,Regular,21.0,2.3,30.4,58.06,11,75,11,22,3,10,0.5827,1,0
P9288,2025-07-24,158,Casual,7.1,2.2,9.3,0.0,9,45,5,2,0,3,0.6467,1,0
P10415,2025-11-10,49,Casual,7.4,1.0,12.3,0.0,0,45,2,29,0,3,0.2945,0,0
P5381,2025-10-11,79,Casual,2.6,2.0,9.4,0.0,0,45,0,9,0,1,0.251,0,0
P4771,2025-07-31,151,Hardcore,133.1,14.4,107.7,131.12,3,112,36,138,8,66,0.0,0,0
P3008,2025-11-06,53,Casual,2.1,0.9,31.8,0.0,3,45,2,1,0,1,0.365,0,0
P3257,2025-10-16,74,Regular,38.1,2.0,49.5,37.88,4,75,17,47,2,19,0.2949,0,0
P1590,2025-08-17,134,Casual,7.4,4.3,6.3,0.0,4,45,2,3,0,3,0.4979,0,0
P4956,2025-12-22,7,Hardcore,194.3,13.0,75.7,69.56,4,112,29,150,4,97,0.0583,0,0
P5746,2025-11-04,55,Casual,1.0,0.6,9.0,0.0,4,45,2,22,0,0,0.4129,0,0
P1861,2025-11-22,37,Regular,20.1,8.3,74.7,23.78,0,75,16,20,1,10,0.0377,0,0
P4858,2025-10-24,66,Regular,32.0,4.7,78.8,24.6,0,75,10,36,1,16,0.0555,0,0
P9747,2025-11-19,40,Casual,2.2,2.4,7.8,0.0,4,45,4,11,0,1,0.4013,0,0
P3967,2025-09-02,118,Regular,35.7,6.6,35.9,43.74,0,75,14,62,2,17,0.1061,0,0
P7872,2025-12-28,1,Regular,56.2,5.7,80.0,32.77,0,75,15,9,2,28,0.2136,0,0
P2807,2025-12-25,4,Casual,1.0,2.3,16.2,0.0,51,45,3,0,0,0,0.95,1,1
P8861,2025-12-13,16,Casual,4.9,1.1,24.6,0.0,8,45,2,3,0,2,0.7819,1,0
P4155,2025-12-24,5,Regular,47.3,9.8,38.5,24.71,3,75,38,71,1,23,0.3251,0,0
P10299,2025-07-18,164,Casual,22.7,0.5,29.0,10.0,0,45,0,6,1,11,0.2626,0,0
P7407,2025-12-10,19,Casual,1.9,0.7,5.0,0.0,16,45,7,5,0,0,0.8524,1,0
P6439,2025-12-27,2,Hardcore,212.1,17.7,64.3,47.48,0,112,19,145,3,100,0.0,0,0
P8009,2025-09-07,113,Casual,6.2,1.6,12.9,0.0,0,45,0,16,0,3,0.44,0,0
P9768,2025-09-12,108,Casual,4.7,0.5,15.3,0.0,1,45,3,9,0,2,0.3916,0,0
P5834,2025-09-12,108,Regular,49.5,5.2,39.1,27.08,4,75,12,46,1,24,0.1978,0,0
P6129,2025-11-22,37,Hardcore,139.9,18.8,145.8,79.39,3,112,54,115,5,69,0.0,0,0
P8432,2025-10-08,82,Casual,11.0,0.5,10.9,0.0,1,45,8,4,0,5,0.3882,0,0
P2823,2025-08-11,140,Hardcore,179.8,11.0,93.9,47.73,3,112,29,76,3,89,0.0,0,0
P9173,2025-12-22,7,Casual,9.0,1.4,5.9,0.0,6,45,4,1,0,4,0.7483,0,0
P6016,2025-10-26,64,Casual,8.1,2.2,18.6,5.0,17,45,3,12,1,4,0.8491,1,0
P6680,2025-07-28,154,Casual,26.1,0.7,32.5,0.0,1,45,9,1,0,13,0.3901,0,0
P1703,2025-01-02,361,Casual,2.3,3.5,10.2,0.0,15,45,1,16,0,1,0.731,1,0
P10339,2025-10-31,59,Regular,36.9,6.4,50.9,28.3,4,75,5,45,1,18,0.1331,0,0
P3636,2025-09-05,115,Whale,96.1,13.4,71.1,1637.16,0,97,53,323,109,48,0.0,0,0
P4309,2025-10-26,64,Regular,51.2,5.5,21.5,3.18,5,75,18,34,1,25,0.1953,0,0
P4118,2025-03-17,287,Casual,19.7,0.7,10.6,0.0,0,45,4,3,0,9,0.3188,0,0
P1770,2025-11-02,57,Casual,2.5,1.9,24.1,0.0,3,45,1,32,0,1,0.4474,0,0
P1746,2025-06-24,188,Casual,54.8,0.9,7.8,0.0,1,45,7,13,0,27,0.3398,0,0
P3449,2025-11-26,33,Casual,84.6,1.6,8.9,0.0,3,45,10,7,0,42,0.3515,0,0
P3331,2024-12-29,365,Casual,3.3,6.4,37.7,0.0,4,45,2,3,0,1,0.359,0,0
P1956,2025-11-13,46,Regular,41.0,1.9,60.0,32.98,5,75,14,23,2,20,0.2056,0,0
P2071,2025-05-25,218,Casual,83.2,3.4,10.8,0.0,5,45,3,6,0,41,0.4754,0,0
P5397,2025-12-27,2,Casual,1.0,0.5,6.3,0.0,2,45,0,7,0,0,0.554,0,0
P4420,2025-04-30,243,Hardcore,138.2,12.4,78.6,105.69,3,112,40,185,7,69,0.0018,0,0
P6778,2025-12-26,3,Hardcore,197.5,10.0,118.7,85.68,1,112,33,261,5,98,0.0042,0,0
P6287,2025-06-13,199,Casual,7.0,0.6,10.2,0.0,17,45,5,7,0,3,0.7229,1,0
P5959,2025-11-15,44,Regular,48.7,3.4,46.7,30.19,0,75,19,48,2,24,0.1969,0,0
P9194,2025-10-14,76,Casual,1.0,1.9,18.1,10.0,4,45,4,1,1,0,0.3035,0,0
P10736,2025-10-23,67,Regular,24.3,2.7,28.4,3.47,1,75,12,29,1,12,0.0988,0,0
P6857,2025-11-04,55,Casual,5.9,5.9,13.4,0.0,1,45,5,3,0,2,0.3518,0,0
P1490,2025-12-04,25,Regular,37.5,3.8,31.3,38.52,8,75,19,32,2,18,0.5294,1,0
P6171,2025-12-19,10,Regular,40.5,8.6,52.5,55.55,1,75,25,40,3,20,0.2115,0,0
P8385,2025-08-18,133,Casual,6.6,2.5,11.1,0.0,9,45,3,0,0,3,0.5349,1,0
P6253,2025-08-24,127,Casual,63.9,6.0,11.0,0.0,14,45,2,7,0,31,0.8273,1,0
P2221,2025-11-13,46,Casual,19.0,0.5,13.3,0.0,13,45,2,18,0,9,0.7397,1,0
P10653,2025-12-04,25,Casual,6.2,3.9,16.2,0.0,1,45,4,22,0,3,0.5265,0,0
P4015,2025-09-29,91,Casual,14.2,6.5,30.5,0.0,0,45,4,10,0,7,0.2652,0,0
P6392,2025-11-29,30,Hardcore,131.9,8.0,100.0,64.27,3,112,36,125,4,65,0.0,0,0
P9723,2025-08-04,147,Casual,6.0,3.6,8.4,0.0,0,45,1,10,0,3,0.361,0,0
P9975,2025-06-21,191,Regular,43.7,1.4,55.0,25.61,4,75,6,30,1,21,0.305,0,0
P3197,2025-12-14,15,Hardcore,159.0,8.1,90.5,125.61,1,112,54,116,8,79,0.0,0,0
P4127,2025-10-16,74,Casual,6.0,4.6,20.0,0.0,6,45,4,5,0,3,0.525,0,0
P10052,2025-02-16,316,Casual,80.9,1.1,11.7,0.0,2,45,5,29,0,40,0.3152,0,0
P10085,2025-09-30,90,Casual,3.4,1.4,24.8,0.0,1,45,12,4,0,1,0.2712,0,0
P7392,2025-10-04,86,Hardcore,173.9,11.3,97.4,91.33,1,112,39,204,6,86,0.0,0,0
P7140,2025-11-05,54,Regular,64.2,3.9,36.5,31.01,0,75,10,92,2,32,0.0392,0,0
P6486,2025-07-10,172,Casual,5.4,2.0,11.9,0.0,3,45,11,17,0,2,0.3473,0,0
P2170,2025-07-16,166,Regular,33.5,4.9,28.6,30.34,0,75,13,32,2,16,0.1032,0,0
P4347,2025-12-10,19,Casual,13.4,1.0,20.3,0.0,3,45,3,21,0,6,0.5614,0,0
P8780,2025-12-22,7,Regular,28.8,5.2,93.1,52.84,1,75,12,52,3,14,0.3366,0,0
P1709,2025-12-18,11,Regular,46.9,3.2,26.1,38.14,6,75,14,53,2,23,0.4638,0,0
P1108,2025-11-25,34,Casual,9.5,2.0,7.6,0.0,0,45,3,8,0,4,0.3108,0,0
P1793,2025-12-17,12,Regular,46.3,3.8,43.1,26.88,9,75,14,26,1,23,0.5392,1,0
P5028,2025-12-24,5,Regular,52.7,2.7,67.5,10.15,2,75,12,26,1,26,0.2748,0,0
P1739,2025-12-10,19,Casual,21.1,2.9,18.4,0.0,9,45,5,17,0,10,0.8972,1,0
P8633,2025-09-29,91,Whale,260.2,5.0,79.9,1074.23,4,97,84,506,71,100,0.0,0,0
P6582,2025-12-09,20,Hardcore,186.9,6.4,62.5,79.28,7,112,40,117,5,93,0.2304,1,0
P10087,2025-06-09,203,Whale,151.6,13.3,109.0,490.5,5,97,86,418,32,75,0.0,0,0
P2789,2025-09-28,92,Regular,62.0,3.5,33.4,69.96,1,75,12,42,4,31,0.0817,0,0
P6686,2025-05-04,239,Regular,23.8,3.4,75.4,16.52,2,75,12,32,1,11,0.12,0,0
P9130,2025-10-29,61,Hardcore,176.9,4.3,140.6,143.37,0,112,54,123,9,88,0.0,0,0
P5156,2025-06-21,191,Regular,39.8,4.6,63.7,29.17,6,75,12,49,1,19,0.259,0,0
P5372,2025-08-23,128,Casual,33.3,3.0,9.8,0.0,1,45,1,8,0,16,0.3163,0,0
P7263,2025-10-08,82,Whale,146.2,7.1,100.7,552.29,0,97,80,328,36,73,0.0,0,0
P6463,2025-11-28,31,Casual,16.3,2.7,29.0,0.0,6,45,5,0,0,8,0.5328,0,0
P7444,2025-12-21,8,Regular,52.2,6.6,13.4,35.96,2,75,9,58,2,26,0.34,0,0
P1097,2025-09-06,114,Regular,27.4,4.9,22.1,89.98,1,75,11,28,5,13,0.0679,0,0
P4198,2025-11-21,38,Casual,12.8,0.5,14.0,0.0,1,45,6,9,0,6,0.4319,0,0
P10031,2025-10-18,72,Regular,40.0,6.0,61.0,22.56,1,75,9,112,1,20,0.0689,0,0
P5044,2025-12-11,18,Regular,73.5,4.5,49.5,93.83,1,75,10,31,6,36,0.2565,0,0
P4342,2025-11-26,33,Regular,62.9,3.8,20.8,21.36,6,75,14,48,1,31,0.2616,0,0
P3167,2025-08-26,125,Casual,5.5,1.4,24.2,0.0,6,45,0,2,0,2,0.5672,0,0
P3549,2025-07-05,177,Casual,10.5,0.5,8.1,0.0,1,45,2,14,0,5,0.3854,0,0
P8318,2025-06-07,205,Regular,28.4,6.4,61.1,29.87,3,75,9,72,1,14,0.1279,0,0
P6009,2025-12-09,20,Regular,39.5,9.5,27.3,40.09,10,75,13,28,2,19,0.6038,1,0
P6293,2025-09-15,105,Casual,5.9,3.3,9.6,0.0,20,45,0,11,0,2,0.8227,1,0
P2715,2025-11-13,46,Whale,157.8,9.3,103.7,1015.52,1,97,29,355,67,78,0.0,0,0
P5167,2025-06-29,183,Casual,4.1,4.3,21.5,0.0,1,45,2,6,0,2,0.3324,0,0
P9422,2025-10-09,81,Casual,1.2,0.5,24.4,0.0,3,45,1,4,0,0,0.4553,0,0
P1924,2025-08-27,124,Regular,59.1,3.1,64.0,24.6,7,75,10,60,1,29,0.3467,1,0
P6752,2025-11-26,33,Casual,9.6,1.3,8.5,0.0,7,45,6,1,0,4,0.5206,1,0
P5640,2025-10-22,68,Hardcore,145.1,15.2,132.5,42.02,1,112,64,195,2,72,0.0,0,0
P9681,2025-09-05,115,Hardcore,179.2,5.8,76.8,146.47,5,112,33,127,9,89,0.0433,0,0
P2741,2025-11-08,51,Regular,47.1,2.9,36.1,33.8,2,75,4,59,2,23,0.1349,0,0
P6879,2025-12-07,22,Regular,52.7,3.2,44.2,37.09,2,75,11,29,2,26,0.2866,0,0
P10192,2025-10-20,70,Hardcore,154.4,14.4,54.4,242.1,3,112,46,150,16,77,0.0,0,0
P1573,2025-11-20,39,Regular,28.5,5.4,25.0,24.77,2,75,9,53,1,14,0.2109,0,0
P1416,2025-09-13,107,Casual,13.5,0.6,10.3,0.0,12,45,1,9,0,6,0.7056,1,0
P5198,2025-09-05,115,Regular,28.3,5.5,27.3,15.8,7,75,11,79,1,14,0.3276,1,0
P3321,2025-02-19,313,Regular,47.8,5.5,34.5,16.11,0,75,10,40,1,23,0.0706,0,0
P5972,2025-12-08,21,Regular,27.5,4.0,10.0,58.02,6,75,12,38,3,13,0.4648,0,0
P10817,2025-05-04,239,Regular,38.1,3.5,35.1,9.2,6,75,11,31,1,19,0.3177,0,0
P10222,2025-08-26,125,Regular,27.6,6.5,35.8,27.92,3,75,12,24,1,13,0.1893,0,0
P9826,2025-09-10,110,Regular,77.6,6.0,48.2,31.91,0,75,4,26,2,38,0.0392,0,0
P6349,2025-10-03,87,Regular,58.8,2.2,34.1,38.84,2,75,12,65,2,29,0.1951,0,0
P5743,2025-11-09,50,Whale,148.9,10.1,132.5,821.24,0,97,76,251,54,74,0.0,0,0
P7905,2025-02-27,305,Casual,34.1,3.3,17.2,0.0,7,45,7,12,0,17,0.4803,1,0
P10005,2025-11-07,52,Casual,5.3,1.5,19.7,0.0,0,45,1,3,0,2,0.2956,0,0
P2266,2025-09-20,100,Casual,14.7,2.1,15.0,0.0,9,45,7,0,0,7,0.6555,1,0
P5852,2025-08-27,124,Hardcore,139.7,7.3,78.9,28.76,1,112,36,120,1,69,0.0,0,0
P8645,2025-07-09,173,Regular,41.1,6.6,13.1,20.38,2,75,3,29,1,20,0.01,0,0
P1228,2025-12-10,19,Hardcore,143.2,7.7,84.6,122.1,0,112,37,187,8,71,0.0,0,0
P4260,2025-08-28,123,Casual,22.3,1.0,10.8,0.0,0,45,6,2,0,11,0.3214,0,0
P8150,2025-10-27,63,Hardcore,175.0,8.6,76.5,143.01,1,112,31,65,9,87,0.0,0,0
P3929,2025-08-06,145,Casual,17.5,1.8,28.2,0.0,5,45,12,9,0,8,0.5094,0,0
P1076,2025-12-09,20,Hardcore,141.2,6.6,184.0,78.92,3,112,67,79,5,70,0.0078,0,0
P4974,2025-08-11,140,Casual,63.9,0.8,5.1,0.0,28,45,0,8,0,31,0.833,1,0
P8720,2025-06-05,207,Regular,55.9,1.1,24.5,24.86,0,75,9,27,1,27,0.0,0,0
P2020,2025-09-11,109,Regular,51.4,3.1,47.7,19.11,1,75,19,98,1,25,0.1534,0,0
P7841,2025-07-11,171,Casual,13.0,3.7,36.8,0.0,0,45,2,16,0,6,0.2275,0,0
P5130,2025-12-27,2,Casual,22.0,2.2,6.3,0.0,3,45,2,4,0,11,0.6822,0,0
P2402,2025-06-21,191,Casual,7.9,3.4,15.3,0.0,9,45,4,54,0,3,0.5835,1,0
P1176,2025-08-22,129,Regular,73.1,3.4,72.1,20.0,2,75,8,104,1,36,0.1603,0,0
P7704,2025-08-30,121,Regular,40.9,4.3,49.2,51.52,5,75,20,12,3,20,0.2248,0,0
P10204,2025-11-09,50,Hardcore,142.6,12.4,121.2,83.53,0,112,19,216,5,71,0.0,0,0
P7709,2025-10-31,59,Hardcore,123.8,11.1,84.1,109.23,1,112,65,333,7,61,0.0,0,0
P1308,2025-05-29,214,Hardcore,186.1,9.0,140.1,28.29,2,112,57,195,1,93,0.0,0,0
P10114,2025-11-19,40,Casual,79.4,3.8,6.5,0.0,7,45,1,2,0,39,0.4689,1,0
P1985,2025-12-08,21,Regular,24.2,3.9,44.2,54.19,0,75,32,87,3,12,0.3009,0,0
P5817,2025-11-19,40,Hardcore,193.4,21.0,122.1,75.72,2,112,55,153,5,96,0.0,0,0
P3127,2024-12-29,365,Casual,10.7,0.9,9.8,0.0,2,45,5,1,0,5,0.381,0,0
P6169,2025-08-13,138,Hardcore,190.8,5.9,88.9,121.54,6,112,52,90,8,95,0.0186,0,0
P2919,2025-07-16,166,Regular,52.8,5.8,59.5,7.29,5,75,15,47,1,26,0.1661,0,0
P10554,2025-05-02,241,Regular,30.7,7.0,39.7,17.67,0,75,6,22,1,15,0.0219,0,0
P8365,2025-02-26,306,Casual,4.9,3.9,5.8,0.0,21,45,2,2,0,2,0.7194,1,0
P2678,2025-10-22,68,Casual,25.8,1.5,9.8,0.0,15,45,2,6,0,12,0.7343,1,0
P9671,2024-12-29,365,Casual,7.4,4.2,19.5,0.0,6,45,4,5,0,3,0.4948,0,0
P1280,2025-11-12,47,Hardcore,169.4,9.6,71.8,65.55,3,112,39,189,4,84,0.0,0,0
P3202,2025-12-17,12,Regular,38.1,5.6,36.5,27.42,0,75,16,45,1,19,0.1731,0,0
P8865,2025-12-24,5,Whale,157.3,8.5,47.7,807.05,0,97,62,195,53,78,0.0,0,0
P1390,2025-06-17,195,Whale,80.3,8.1,86.4,1241.22,2,97,58,198,82,40,0.0,0,0
P3617,2025-12-16,13,Casual,4.9,0.5,11.6,0.0,21,45,5,48,0,2,0.95,1,0
P2731,2025-12-08,21,Regular,26.0,6.5,30.0,54.08,4,75,8,55,3,13,0.3159,0,0
P10001,2025-12-09,20,Regular,40.4,3.7,32.3,33.61,11,75,30,68,2,20,0.6167,1,0
P2966,2025-06-23,189,Casual,19.1,2.3,17.6,0.0,2,45,0,0,0,9,0.3325,0,0
P8188,2025-12-28,1,Regular,35.4,5.9,22.4,18.62,1,75,16,53,1,17,0.229,0,0
P10363,2025-09-13,107,Casual,15.1,1.0,6.3,0.0,22,45,8,1,0,7,0.8342,1,0
P7925,2025-05-11,232,Casual,3.6,1.6,18.6,0.0,10,45,3,33,0,1,0.6705,1,0
P9062,2025-06-29,183,Hardcore,137.6,9.6,108.6,71.24,0,112,37,125,4,68,0.0,0,0
P7735,2025-05-20,223,Regular,42.8,8.2,47.0,19.89,7,75,16,56,1,21,0.3712,1,0
P2029,2025-12-28,1,Hardcore,232.0,14.8,76.8,204.47,0,112,42,190,13,100,0.0,0,0
P8445,2025-12-19,10,Regular,35.3,2.5,52.6,16.67,0,75,10,12,1,17,0.1848,0,0
P1921,2025-10-09,81,Regular,35.3,6.3,21.5,38.81,4,75,14,40,2,17,0.1491,0,0
P3602,2025-11-02,57,Regular,35.2,3.2,35.4,15.33,10,75,11,32,1,17,0.5423,1,0
P3460,2025-12-12,17,Whale,210.3,12.5,103.1,719.71,1,97,54,406,47,100,0.0,0,0
P10231,2025-12-11,18,Casual,3.6,1.3,15.0,0.0,22,45,0,24,0,1,0.95,1,0
P4980,2025-12-19,10,Hardcore,160.5,13.7,134.9,57.43,1,112,40,146,3,80,0.0,0,0
P3248,2025-12-08,21,Regular,13.9,3.3,48.4,66.71,10,75,9,53,4,6,0.546,1,0
P1062,2025-10-12,78,Hardcore,139.9,13.7,129.5,62.54,0,112,28,145,4,69,0.0,0,0
P7147,2025-09-13,107,Regular,36.4,3.1,22.1,46.31,0,75,24,38,3,18,0.0377,0,0
P6947,2025-09-18,102,Casual,2.3,2.4,5.7,0.0,0,45,3,6,0,1,0.2961,0,0
P1436,2025-11-29,30,Casual,1.3,1.2,37.7,0.0,26,45,2,3,0,0,0.7878,1,0
P10812,2025-06-08,204,Casual,18.1,1.3,22.7,0.0,5,45,7,26,0,9,0.5694,0,0
P2414,2025-11-11,48,Regular,37.8,4.6,51.3,14.95,1,75,15,55,1,18,0.0912,0,0
P2112,2025-12-27,2,Casual,1.0,0.8,12.9,0.0,0,45,3,0,0,0,0.5714,0,0
P9350,2025-12-01,28,Hardcore,97.5,9.3,105.7,114.28,0,112,41,143,7,48,0.0,0,0
P4837,2025-07-22,160,Casual,23.7,2.9,6.9,0.0,2,45,0,12,0,11,0.3194,0,0
P4125,2025-12-27,2,Regular,39.2,4.3,22.0,26.18,0,75,8,47,1,19,0.2045,0,0
P4818,2025-09-25,95,Hardcore,186.6,12.8,119.3,90.53,2,112,45,146,6,93,0.0,0,0
P4413,2025-12-16,13,Casual,16.7,4.0,23.0,0.0,8,45,3,3,0,8,0.7356,1,0
P8477,2025-06-14,198,Casual,14.6,2.5,9.4,0.0,1,45,6,3,0,7,0.391,0,0
P7425,2025-09-17,103,Casual,31.7,1.5,13.2,0.0,9,45,2,1,0,15,0.6255,1,0
P4711,2025-12-15,14,Regular,52.6,5.0,39.1,33.43,2,75,7,37,2,26,0.3209,0,0
P2851,2025-06-14,198,Hardcore,92.3,9.9,85.5,78.86,3,112,42,106,5,46,0.0,0,0
P6490,2025-10-28,62,Casual,7.4,1.2,10.9,0.0,8,45,17,26,0,3,0.5891,1,0
P8038,2025-01-23,340,Regular,18.0,3.4,55.6,18.81,1,75,12,63,1,9,0.106,0,0
P5700,2024-12-29,365,Casual,23.6,2.8,23.3,0.0,4,45,4,13,0,11,0.3687,0,0
P8741,2025-12-27,2,Casual,24.9,2.2,18.5,5.0,2,45,2,5,1,12,0.5796,0,0
P10974,2025-08-22,129,Regular,36.9,8.0,41.5,46.68,1,75,17,35,3,18,0.1186,0,0
P5291,2025-12-28,1,Casual,2.1,5.5,22.4,0.0,9,45,0,3,0,1,0.8468,1,0
P10860,2025-09-01,119,Hardcore,97.6,13.6,89.4,126.61,0,112,38,117,8,48,0.0,0,0
P8849,2025-07-16,166,Casual,1.0,3.8,20.0,0.0,33,45,1,28,0,0,0.7998,1,1
P1006,2025-12-27,2,Casual,18.4,1.0,30.7,0.0,0,45,5,23,0,9,0.4543,0,0
P8818,2025-07-13,169,Hardcore,132.7,13.6,126.6,58.55,0,112,32,145,3,66,0.0,0,0
P2107,2025-10-22,68,Hardcore,247.0,14.9,70.4,94.55,2,112,49,110,6,100,0.0,0,0
P9379,2025-09-26,94,Regular,47.3,8.3,36.4,50.51,1,75,12,48,3,23,0.0004,0,0
P1210,2025-01-28,335,Regular,40.0,4.2,53.3,35.48,3,75,28,30,2,20,0.1999,0,0
P5026,2025-09-24,96,Casual,15.3,2.0,19.6,0.0,1,45,5,23,0,7,0.438,0,0
P9372,2025-09-30,90,Casual,1.7,1.2,13.7,0.0,1,45,1,4,0,0,0.3451,0,0
